transaction_id,date,num_of_items,order_list,employee,total
230103119,230103,7,"{104037,101023,201022,103001,103001,104045,102009}",Wylie,25.4
230103120,230103,1,"{104003}",Bethany,3.45
230103121,230103,9,"{104037,104003,103001,103001,104027,101019,104004,102013,106010}",Amy,31.8
230103122,230103,9,"{104009,101022,101008,104019,103001,105022,104010,103001,103001}",Wylie,41.95
230103123,230103,8,"{104040,103001,201006,104024,103001,103001,101008,104006}",Cecile,37.0
230103124,230103,4,"{102003,101001,201020,101018}",Lily,6.4
230103125,230103,3,"{104037,103001,105021}",Vector,14.35
230103126,230103,7,"{106001,105024,103001,101012,101021,201015,104025}",Felix,32.05
230103127,230103,7,"{105027,105025,103001,102008,102016,104044,104022}",Emily,23.85
230103128,230103,9,"{104041,103001,104023,103001,106004,103001,101021,105008,201007}",Rebecca,37.25
230103129,230103,5,"{104013,201003,104001,105009,106007}",Felix,18.05
230103130,230103,6,"{104008,103001,201016,102010,105030,103001}",Bethany,21.35
230103131,230103,8,"{105024,102018,102004,103001,103001,103001,104013,104029}",Bethany,30.8
230103132,230103,2,"{102017,103001}",Gabe,5.95
230103133,230103,1,"{106003}",Felix,5.95
230103134,230103,1,"{201011}",Bethany,3.25
230103135,230103,8,"{105015,105030,101024,104023,104034,103001,104007,105013}",Tatiana,39.8
230103136,230103,8,"{105005,201014,103001,103001,104034,103001,106005,104022}",Indigo,36.1
230104000,230104,4,"{103001,103001,104036,103001}",Oppenheimer,18.2
230104001,230104,6,"{102001,103001,103001,105007,104025,102002}",Tatiana,18.1
230104002,230104,1,"{104007}",Amy,2.95
230104003,230104,3,"{104041,102015,201014}",Vector,7.5
230104004,230104,9,"{104043,105011,105030,102017,104030,105022,103001,103001,104041}",Lily,39.5
230104005,230104,2,"{102002,105012}",Jessica,6.75
230104006,230104,7,"{102005,201003,103001,104041,104003,101021,104019}",Quavo,24.5
230104007,230104,7,"{104006,201017,101021,104005,103001,103001,106011}",Oppenheimer,29.95
230104008,230104,6,"{201008,105001,104008,105018,103001,105003}",Quavo,25.1
230104009,230104,7,"{105024,105030,201013,102001,105003,104002,103001}",Jessica,29.5
230104010,230104,3,"{102005,201018,103001}",Rebecca,6.2
230104011,230104,3,"{105024,101013,104028}",Amy,11.1
230104012,230104,4,"{102017,105010,103001,104006}",Lily,12.55
230104013,230104,9,"{104020,103001,103001,201010,103001,101019,101001,103001,104003}",Oppenheimer,37.85
230104014,230104,2,"{106009,101014}",Indigo,24.45
230104015,230104,6,"{103001,104005,104042,103001,103001,105007}",Felix,26.9
230104016,230104,1,"{103001}",Wylie,5.25
230104017,230104,4,"{104029,103001,103001,105011}",Uranium,22.1
230104018,230104,2,"{106005,103001}",Gabe,7.7
230104019,230104,9,"{104015,101004,104008,104003,104002,103001,103001,102020,103001}",Vector,32.2
230104020,230104,7,"{104033,105030,103001,101013,201001,103001,101007}",Vector,29.2
230104021,230104,4,"{105014,104020,103001,101001}",Uranium,18.7
230104022,230104,6,"{201003,104045,105015,201021,103001,101024}",Rebecca,25.5
230104023,230104,3,"{201017,103001,105020}",Jessica,12.55
230104024,230104,5,"{101017,103001,104034,105003,104008}",Madison,17.3
230104025,230104,8,"{201006,105003,101016,101022,105029,105022,105011,103001}",Natalie,33.55
230104026,230104,3,"{201013,102018,104044}",Helen,7.4
230104027,230104,7,"{101006,102007,104014,103001,101005,101021,103001}",Natalie,27.0
230104028,230104,7,"{104039,105025,105022,104003,201007,201020,102020}",Gabe,24.7
230104029,230104,5,"{106012,104019,103001,105017,102009}",Madison,21.1
230104030,230104,7,"{103001,103001,103001,105005,104004,104022,103001}",Bethany,34.25
230104031,230104,4,"{102018,106012,201017,103001}",Amy,12.85
230104032,230104,6,"{106002,102006,106012,104033,101004,104005}",Kelly,24.0
230104033,230104,1,"{104042}",Indigo,3.45
230104034,230104,8,"{101013,105009,101014,103001,105017,104010,105007,106001}",Lily,50.2
230104035,230104,3,"{101009,103001,105017}",Zimbabwe,14.75
230104036,230104,1,"{105017}",Indigo,5.45
230104037,230104,7,"{104039,104032,101024,103001,104037,105014,102002}",Zimbabwe,30.6
230104038,230104,9,"{104020,103001,104008,102013,104030,101013,103001,105009,201019}",Bethany,34.85
230104039,230104,7,"{105026,103001,104040,103001,106009,106012,104025}",Wylie,30.55
230104040,230104,8,"{105023,103001,101003,101016,106009,201010,103001,103001}",Cecile,32.25
230104041,230104,8,"{103001,102014,104019,105023,102011,201005,104010,104026}",Indigo,26.6
230104042,230104,7,"{103001,104021,103001,103001,105021,105023,101010}",Indigo,37.65
230104043,230104,3,"{103001,102003,106009}",Quavo,10.5
230104044,230104,5,"{101009,106005,103001,102013,105028}",Vector,19.4
230104045,230104,9,"{103001,103001,105017,103001,101023,101010,101002,201022,103001}",Indigo,40.75
230104046,230104,6,"{201006,102006,102009,201014,201010,105017}",Madison,17.45
230104047,230104,3,"{103001,103001,201004}",Felix,11.65
230104048,230104,9,"{104007,105002,105009,101006,101017,104039,101002,104022,103001}",Indigo,36.8
230104049,230104,8,"{103001,103001,201015,104007,201002,101015,102007,103001}",Lily,22.5
230104050,230104,9,"{101020,103001,101007,103001,104030,104030,101023,105028,104015}",Bethany,44.45
230104051,230104,6,"{103001,103001,104029,104021,104032,201009}",Natalie,29.1
230104052,230104,5,"{103001,105004,201014,104012,101017}",Indigo,18.0
230104053,230104,3,"{103001,101004,101017}",Precilla,7.7
230104054,230104,9,"{105026,101012,102004,102006,102015,102013,101022,201003,101002}",Vector,23.4
230104055,230104,9,"{102001,103001,103001,106002,103001,201019,104012,104041,104016}",Madison,35.6
230104056,230104,4,"{103001,103001,105020,105004}",Oppenheimer,19.8
230104057,230104,4,"{101018,102006,105011,104040}",Cecile,9.85
230104058,230104,8,"{105013,105008,101012,105028,101010,102016,102001,103001}",Quavo,31.4
230104059,230104,3,"{101006,105019,101020}",Wylie,13.85
230104060,230104,1,"{103001}",Quavo,3.65
230104061,230104,7,"{104028,103001,101015,104007,103001,201017,101018}",Amy,20.65
230104062,230104,7,"{104010,103001,105011,104026,104042,102013,201005}",Uranium,24.5
230104063,230104,1,"{101023}",Precilla,5.25
230104064,230104,4,"{101010,102008,105025,105005}",Kelly,15.95
230104065,230104,9,"{103001,104033,103001,105028,105029,106008,104036,104008,104015}",Precilla,40.85
230104066,230104,3,"{104001,105018,201019}",Vector,11.95
230104067,230104,8,"{105016,105013,101001,201010,201013,102018,103001,102017}",Rebecca,24.8
230104068,230104,5,"{102006,104035,106006,103001,102011}",Natalie,13.0
230104069,230104,3,"{106008,201019,105027}",Felix,13.15
230104070,230104,8,"{103001,106008,105023,103001,104042,105015,103001,201019}",Madison,37.6
230104071,230104,1,"{106009}",Kelly,4.45
230104072,230104,9,"{101014,101005,103001,201006,102006,104006,104011,103001,104032}",Wylie,50.2
230104073,230104,8,"{102005,104015,201015,103001,104022,201005,104011,102005}",Helen,21.2
230104074,230104,2,"{104006,104045}",Cecile,6.9
230104075,230104,4,"{103001,105013,103001,104043}",Vector,17.8
230104076,230104,2,"{101023,105025}",Amy,10.2
230104077,230104,2,"{106003,102009}",Madison,6.55
230104078,230104,6,"{103001,105020,103001,105002,105002,102018}",Madison,26.35
230104079,230104,7,"{105020,104033,101018,101016,103001,201013,104034}",Oppenheimer,22.25
230104080,230104,4,"{103001,105029,201022,104033}",Gabe,20.2
230104081,230104,4,"{104025,201004,103001,105029}",Oppenheimer,15.2
230104082,230104,1,"{201005}",Gabe,2.25
230104083,230104,5,"{201006,101021,201021,103001,103001}",Felix,21.45
230104084,230104,3,"{102002,102014,102011}",Emily,2.2
230104085,230104,7,"{201016,105017,105005,102007,104004,103001,103001}",Xerxes,26.6
230104086,230104,8,"{102015,201022,101002,104005,102009,104045,105015,103001}",Indigo,25.9
230104087,230104,2,"{102001,201006}",Jessica,4.45
230104088,230104,4,"{103001,103001,201013,103001}",Wylie,20.4
230104089,230104,2,"{103001,105017}",Precilla,8.8
230104090,230104,4,"{103001,105006,104041,103001}",Amy,18.5
230104091,230104,3,"{105021,106006,106003}",Felix,15.35
230104092,230104,1,"{103001}",Precilla,5.25
230104093,230104,7,"{104037,105028,105018,103001,201012,201003,103001}",Cecile,31.25
230104094,230104,7,"{104038,201003,105009,201006,102010,103001,106007}",Tatiana,25.6
230104095,230104,2,"{103001,104017}",Stacy,6.5
230104096,230104,4,"{103001,103001,105030,105008}",Stacy,21.2
230104097,230104,2,"{104026,103001}",Natalie,9.9
230104098,230104,9,"{102020,103001,101015,103001,104034,105015,101023,103001,103001}",Wylie,35.15
230104099,230104,9,"{201019,101017,104006,106011,102017,101005,101008,103001,102003}",Felix,26.0
230104100,230104,7,"{104037,105012,105004,102017,104032,104013,103001}",Jessica,30.3
230104101,230104,4,"{101016,101003,105002,101012}",Vector,13.65
230104102,230104,6,"{201002,103001,106009,103001,201009,103001}",Stacy,24.7
230104103,230104,2,"{105006,102012}",Cecile,7.25
230104104,230104,3,"{101008,105012,103001}",Vector,15.25
230104105,230104,2,"{102017,103001}",Helen,5.95
230104106,230104,3,"{103001,104033,102001}",Emily,11.8
230104107,230104,8,"{104014,102017,103001,101024,102005,105022,102005,104004}",Amy,22.85
230104108,230104,4,"{105011,102012,103001,101006}",Vector,16.35
230104109,230104,8,"{201011,104032,103001,104011,105029,101006,106005,104041}",Vector,33.5
230104110,230104,5,"{201013,105001,101017,101011,201016}",Lily,15.7
230104111,230104,9,"{104037,101004,104041,103001,105006,101023,201021,105008,104041}",Uranium,39.75
230104112,230104,1,"{104018}",Gabe,3.45
230104113,230104,4,"{106004,104022,104018,201010}",Quavo,14.3
230104114,230104,1,"{201012}",Wylie,3.25
230104115,230104,6,"{201009,201004,103001,104042,103001,104043}",Bethany,22.0
230104116,230104,8,"{201019,101023,201010,201020,201019,102010,105008,201016}",Tatiana,27.15
230104117,230104,2,"{104042,104022}",Stacy,8.1
230104118,230104,7,"{102015,105020,104025,201013,201006,104023,103001}",Wylie,27.9
230104119,230104,9,"{103001,104042,103001,105018,104026,105003,102003,106010,201001}",Rebecca,35.8
230104120,230104,1,"{104005}",Quavo,3.25
230104121,230104,3,"{105029,104010,105016}",Zimbabwe,13.25
230104122,230104,9,"{102008,105003,104033,105003,105025,104022,106006,104038,101016}",Zimbabwe,35.25
230104123,230104,2,"{105006,103001}",Xerxes,11.4
230104124,230104,4,"{101019,103001,103001,105003}",Tatiana,19.0
230104125,230104,7,"{103001,106010,103001,201020,104004,103001,102002}",Uranium,23.6
230104126,230104,9,"{103001,104040,106002,105010,105012,106007,103001,102018,104025}",Xerxes,36.5
230104127,230104,6,"{105016,201010,106005,101021,102011,105027}",Uranium,22.65
230104128,230104,8,"{201019,103001,106005,103001,104033,201004,101004,104044}",Cecile,30.5
230104129,230104,9,"{101015,201007,103001,105025,104040,105027,102004,105027,104021}",Felix,32.85
230104130,230104,3,"{104011,201022,201004}",Gabe,7.45
230104131,230104,4,"{105013,105029,105009,104018}",Lily,20.0
230104132,230104,3,"{104031,103001,105016}",Indigo,14.15
230104133,230104,7,"{201002,103001,104019,104017,201011,103001,102019}",Bethany,23.0
230104134,230104,7,"{104038,104028,104039,104005,201006,103001,101024}",Stacy,32.35
230104135,230104,1,"{104044}",Precilla,3.25
230104136,230104,7,"{103001,106012,104037,102011,102004,101014,104042}",Uranium,35.7
230104137,230104,7,"{104029,102010,103001,101016,105024,101004,101014}",Vector,40.9
230104138,230104,2,"{104040,104043}",Cecile,5.9
230104139,230104,7,"{105013,104025,102013,104042,201017,105024,105006}",Jessica,29.1
230104140,230104,9,"{103001,106007,103001,105020,105016,104024,103001,103001,101015}",Emily,37.7
230104141,230104,1,"{103001}",Jessica,5.75
230104142,230104,5,"{104024,201016,104025,102011,103001}",Amy,16.8
230104143,230104,6,"{106010,104045,104044,103001,102008,102001}",Emily,15.7
230104144,230104,4,"{102019,106010,201008,104027}",Madison,11.35
230104145,230104,5,"{101008,105015,104042,102002,102006}",Helen,16.1
230104146,230104,7,"{104012,105023,104003,104011,103001,106010,105007}",Helen,26.95
230104147,230104,9,"{102001,103001,104031,104030,104011,104022,101002,104028,101021}",Felix,35.7
230104148,230104,6,"{201002,101003,104038,201018,101003,103001}",Madison,18.9
230104149,230104,8,"{105030,105002,103001,104030,102017,101005,103001,105017}",Tatiana,37.05
230104150,230104,1,"{104031}",Emily,4.65
230104151,230104,2,"{106007,106004}",Precilla,6.4
230104152,230104,4,"{201014,105023,101021,101006}",Oppenheimer,18.5
230104153,230104,1,"{104010}",Quavo,2.95
230104154,230104,3,"{106009,105025,105006}",Wylie,16.15
230104155,230104,7,"{103001,104027,101008,105021,103001,103001,105010}",Natalie,35.75
230104156,230104,6,"{104025,106012,101011,201013,102001,101005}",Bethany,21.45
230105000,230105,8,"{101008,103001,104018,104008,105016,103001,103001,102005}",Kelly,32.55
230105001,230105,4,"{103001,105018,201013,106002}",Tatiana,19.7
230105002,230105,1,"{101002}",Emily,2.95
230105003,230105,1,"{101021}",Natalie,4.95
230105004,230105,5,"{101005,201013,104045,102009,102008}",Felix,12.25
230105005,230105,2,"{201003,101009}",Stacy,7.2
230105006,230105,1,"{106012}",Emily,4.45
230105007,230105,7,"{103001,103001,102016,104016,104024,103001,105016}",Madison,29.5
230105008,230105,4,"{101013,104036,104038,101003}",Helen,13.15
230105009,230105,7,"{105004,103001,104031,104039,103001,106011,104009}",Tatiana,32.75
230105010,230105,9,"{103001,101001,103001,102006,103001,104040,101019,101021,102017}",Tatiana,31.0
230105011,230105,8,"{104014,106010,103001,104029,106003,104027,103001,102014}",Uranium,34.05
230105012,230105,2,"{103001,102017}",Quavo,5.75
230105013,230105,4,"{105016,103001,103001,101020}",Uranium,18.5
230105014,230105,3,"{103001,104022,106002}",Oppenheimer,14.95
230105015,230105,1,"{201005}",Wylie,2.25
230105016,230105,4,"{104004,106012,201007,101003}",Amy,14.1
230105017,230105,4,"{105010,104008,106005,105028}",Oppenheimer,16.4
230105018,230105,5,"{104022,104014,104018,103001,104020}",Natalie,21.95
230105019,230105,5,"{101001,102015,102015,102016,103001}",Tatiana,9.9
230105020,230105,2,"{104007,103001}",Precilla,8.8
230105021,230105,9,"{101006,104035,103001,106010,101008,201014,103001,102019,104045}",Tatiana,34.3
230105022,230105,6,"{103001,104044,102002,104031,103001,105026}",Natalie,23.25
230105023,230105,4,"{102014,102016,104029,104021}",Zimbabwe,11.9
230105024,230105,2,"{104036,105001}",Quavo,9.6
230105025,230105,5,"{103001,101001,102016,104002,201015}",Zimbabwe,14.0
230105026,230105,9,"{101013,102017,102011,102010,101006,201022,106011,105023,102009}",Felix,20.1
230105027,230105,6,"{104036,104035,201012,106012,101014,106004}",Quavo,40.05
230105028,230105,9,"{201011,103001,103001,104001,102006,103001,103001,103001,105016}",Gabe,37.85
230105029,230105,9,"{104037,102020,102010,104041,105013,104006,102019,102013,103001}",Zimbabwe,21.45
230105030,230105,4,"{104024,105025,103001,103001}",Uranium,21.7
230105031,230105,6,"{102006,102010,103001,101004,103001,104001}",Indigo,18.45
230105032,230105,1,"{102001}",Tatiana,1.0
230105033,230105,5,"{106006,104029,102004,105012,105022}",Gabe,19.3
230105034,230105,8,"{102009,104037,104016,201012,104040,105011,104040,105023}",Uranium,27.95
230105035,230105,8,"{102015,201011,201018,201005,105017,104030,102015,106003}",Xerxes,27.1
230105036,230105,2,"{201022,104006}",Bethany,6.7
230105037,230105,5,"{105017,102005,103001,105011,104014}",Gabe,19.9
230105038,230105,2,"{201011,105003}",Felix,9.0
230105039,230105,3,"{106002,103001,103001}",Rebecca,15.55
230105040,230105,1,"{104005}",Zimbabwe,3.25
230105041,230105,6,"{106008,102012,103001,103001,104015,101008}",Vector,21.35
230105042,230105,6,"{102002,105011,104008,104003,103001,102005}",Indigo,18.6
230105043,230105,1,"{103001}",Uranium,4.45
230105044,230105,9,"{105011,104043,101005,102011,102012,102001,105014,102011,105028}",Xerxes,25.85
230105045,230105,4,"{201011,104015,104019,201017}",Tatiana,15.6
230105046,230105,2,"{104023,104022}",Quavo,9.6
230105047,230105,8,"{103001,104043,104027,101017,201013,105019,101012,104017}",Indigo,30.35
230105048,230105,4,"{101024,101020,104008,102011}",Indigo,13.95
230105049,230105,5,"{105022,201006,103001,104020,102008}",Zimbabwe,18.9
230105050,230105,5,"{201018,201021,104017,102011,103001}",Natalie,14.9
230105051,230105,2,"{105012,104043}",Natalie,8.9
230105052,230105,3,"{102013,105020,101008}",Helen,11.1
230105053,230105,9,"{104036,105010,105015,104015,102017,103001,102009,103001,104002}",Rebecca,32.95
230105054,230105,2,"{105002,103001}",Xerxes,9.9
230105055,230105,5,"{104020,101002,103001,104019,105029}",Felix,23.35
230105056,230105,6,"{103001,104019,201011,201013,105012,103001}",Stacy,24.9
230105057,230105,9,"{101024,106009,102007,104042,103001,201002,101001,103001,104039}",Vector,34.3
230105058,230105,5,"{101009,104005,106004,104012,104027}",Wylie,19.55
230105059,230105,2,"{105030,102004}",Emily,5.95
230105060,230105,5,"{103001,104027,102009,105007,104005}",Vector,19.2
230105061,230105,3,"{201013,102012,103001}",Uranium,8.8
230105062,230105,1,"{104017}",Vector,3.25
230105063,230105,9,"{101006,105007,101017,103001,104040,201012,104019,102002,103001}",Xerxes,28.45
230105064,230105,3,"{105017,105014,101022}",Stacy,15.85
230105065,230105,8,"{104015,104035,103001,201004,102009,101024,103001,106012}",Oppenheimer,28.65
230105066,230105,7,"{101003,201020,104034,105001,105022,101010,104004}",Vector,26.65
230105067,230105,2,"{105003,104028}",Gabe,10.4
230105068,230105,6,"{103001,103001,102020,105022,101010,201006}",Quavo,21.15
230105069,230105,7,"{103001,201022,105030,104039,102010,104006,105015}",Natalie,29.6
